SKU Accounting Flag,S.No,Notes,Keying Remarks,ATS_ID,Item ID,Terminal Node Name,PSF ID,Article,Brand,Global Description,Manufacturer Name,Manufacturer Part Number,GEDI Model Taxonomy,Manufacturer Part No,Additional Mfr Part No,Data Source Status,HTML,PT Sourced PDF,PT Sourced PDF_Page No,RS Website,RS PDF,Data Sourcing Remarks,Attrname1,AttrValue1,AttrUnit1,Attrname2,AttrValue2,AttrUnit2,Attrname3,AttrValue3,AttrUnit3,Attrname4,AttrValue4,AttrUnit4,Attrname5,AttrValue5,AttrUnit5,Attrname6,AttrValue6,AttrUnit6,Attrname7,AttrValue7,AttrUnit7,Attrname8,AttrValue8,AttrUnit8,Attrname9,AttrValue9,AttrUnit9,Attrname10,AttrValue10,AttrUnit10,Attrname11,AttrValue11,AttrUnit11,Attrname12,AttrValue12,AttrUnit12,Attrname13,AttrValue13,AttrUnit13,Attrname14,AttrValue14,AttrUnit14,Attrname15,AttrValue15,AttrUnit15,Attrname16,AttrValue16,AttrUnit16,Attrname17,AttrValue17,AttrUnit17,Attrname18,AttrValue18,AttrUnit18,Attrname19,AttrValue19,AttrUnit19,Attrname20,AttrValue20,AttrUnit20,Attrname21,AttrValue21,AttrUnit21,Attrname22,AttrValue22,AttrUnit22,Attrname23,AttrValue23,AttrUnit23,Attrname24,AttrValue24,AttrUnit24,Attrname25,AttrValue25,AttrUnit25,Attrname26,AttrValue26,AttrUnit26,Attrname27,AttrValue27,AttrUnit27,Attrname28,AttrValue28,AttrUnit28,Attrname29,AttrValue29,AttrUnit29,Attrname30,AttrValue30,AttrUnit30,Attrname31,AttrValue31,AttrUnit31,Attrname32,AttrValue32,AttrUnit32,Attrname33,AttrValue33,AttrUnit33,Attrname34,AttrValue34,AttrUnit34,Attrname35,AttrValue35,AttrUnit35,Attrname36,AttrValue36,AttrUnit36,Attrname37,AttrValue37,AttrUnit37,Attrname38,AttrValue38,AttrUnit38,Attrname39,AttrValue39,AttrUnit39,Attrname40,AttrValue40,AttrUnit40,Attrname41,AttrValue41,AttrUnit41,Attrname42,AttrValue42,AttrUnit42,Attrname43,AttrValue43,AttrUnit43,Attrname44,AttrValue44,AttrUnit44,Attrname45,AttrValue45,AttrUnit45,Attrname46,AttrValue46,AttrUnit46,Attrname47,AttrValue47,AttrUnit47,Attrname48,AttrValue48,AttrUnit48,Attrname49,AttrValue49,AttrUnit49,Attrname50,AttrValue50,AttrUnit50,Attrname51,AttrValue51,AttrUnit51,Attrname52,AttrValue52,AttrUnit52,Attrname53,AttrValue53,AttrUnit53,Attrname54,AttrValue54,AttrUnit54,Attrname55,AttrValue55,AttrUnit55,Attrname56,AttrValue56,AttrUnit56,Legacy,RS Site,Not in LOV,Decision Log Code,Fill Rate,Keying User,Overall Status
Build_011916_Altius,546,,,ATS16011013337,14636845,RF Attenuators,PSF_437181,9162380,Keysight Technologies,"Programmable Attenuator,90dB,10dB Steps",Keysight Technologies,84906L-106-V05,Test & Measurement>RF Test Equipment & Accessories>RF Test Equipment>RF Attenuation>RF Attenuators,84906L-106-V05,,Found,http://www.keysight.com/en/pd-1000001947%3Aepsg%3Apro-pn-84906L/programmable-attenuator-40-ghz-90-db-10db-steps?cc=IN&lc=eng,http://literature.cdn.keysight.com/litweb/pdf/5963-6944E.pdf?id=1000030610:epsg:dow,7,,,MFR HTML/MFR PDF,Brand,Keysight Technologies,,Frequency Range,0 to 40,GHz,Maximum Attenuation,90,dB,Fixed Attenuation,-,,Manual/Programmable Adjustment,Programmable,,Maximum SWR,2.0,,Connector Type,2.92 mm Male;2.92 mm Female,,Output Impedance,,,Operating Temperature Range,-20 to +75,°C,Dimensions,94 x 41.8 x 41.5,mm,Weight,291,g,Width,41.8,mm,Minimum Frequency,0,GHz,Maximum Operating Temperature,+75,°C,Height,41.5,mm,Length,94,mm,Minimum Operating Temperature,-20,°C,Maximum Frequency,40,GHz,Model Number (p),84906L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,Gopalakrishnan C,Completed
Build_011916_Altius,547,,Series Match,ATS16011013341,14636853,RF Attenuators,PSF_437181,9162390,Keysight Technologies,"Programmable Attenuator,90dB,10dB Steps",Keysight Technologies,84906L-C05-V05,Test & Measurement>RF Test Equipment & Accessories>RF Test Equipment>RF Attenuation>RF Attenuators,84906L-C05-V05,,Found,http://www.keysight.com/en/pd-1000001947%3Aepsg%3Apro-pn-84906L/programmable-attenuator-40-ghz-90-db-10db-steps?cc=IN&lc=eng,http://literature.cdn.keysight.com/litweb/pdf/5963-6944E.pdf?id=1000030610:epsg:dow,7,,,MFR HTML/MFR PDF,Brand,Keysight Technologies,,Frequency Range,0 to 40,GHz,Maximum Attenuation,90,dB,Fixed Attenuation,-,,Manual/Programmable Adjustment,Programmable,,Maximum SWR,,,Connector Type,,,Output Impedance,,,Operating Temperature Range,-20 to +75,°C,Dimensions,94 x 41.8 x 41.5,mm,Weight,291,g,Width,41.8,mm,Minimum Frequency,0,GHz,Maximum Operating Temperature,+75,°C,Height,41.5,mm,Length,94,mm,Minimum Operating Temperature,-20,°C,Maximum Frequency,40,GHz,Model Number (p),84906L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,Gopalakrishnan C,Completed
Build_011916_Altius,548,,Series Match,ATS16011013313,14636797,RF Attenuators,PSF_437181,9162302,Keysight Technologies,S21 measurement data on 3.5 diskette,Keysight Technologies,84906K-H89,Test & Measurement>RF Test Equipment & Accessories>RF Test Equipment>RF Attenuation>RF Attenuators,84906K-H89,,Found,http://www.keysight.com/en/pd-1000001946%3Aepsg%3Apro-pn-84906K/programmable-step-attenuator-265-ghz-90-db-10-db-steps?cc=IN&lc=eng,http://literature.cdn.keysight.com/litweb/pdf/5963-6944E.pdf?id=1000030610:epsg:dow,7,,,MFR HTML/MFR PDF,Brand,Keysight Technologies,,Frequency Range,0 to 26.5,GHz,Maximum Attenuation,90,dB,Fixed Attenuation,-,,Manual/Programmable Adjustment,Programmable,,Maximum SWR,,,Connector Type,,,Output Impedance,,,Operating Temperature Range,-20 to +75,°C,Dimensions,94 x 41.8 x 41.5,mm,Weight,291,g,Width,41.8,mm,Minimum Frequency,0,GHz,Maximum Operating Temperature,+75,°C,Height,41.5,mm,Length,94,mm,Minimum Operating Temperature,-20,°C,Maximum Frequency,26.5,GHz,Model Number (p),84906K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,Gopalakrishnan C,Completed
Build_011916_Altius,549,,Series Match,ATS16011013322,14636815,RF Attenuators,PSF_437181,9162330,Keysight Technologies,S21 measurement data on 3.5 diskette,Keysight Technologies,84906L-H89,Test & Measurement>RF Test Equipment & Accessories>RF Test Equipment>RF Attenuation>RF Attenuators,84906L-H89,,Found,http://www.keysight.com/en/pd-1000001947%3Aepsg%3Apro-pn-84906L/programmable-attenuator-40-ghz-90-db-10db-steps?cc=IN&lc=eng,http://literature.cdn.keysight.com/litweb/pdf/5963-6944E.pdf?id=1000030610:epsg:dow,7,,,MFR HTML/MFR PDF,Brand,Keysight Technologies,,Frequency Range,0 to 40,GHz,Maximum Attenuation,90,dB,Fixed Attenuation,-,,Manual/Programmable Adjustment,Programmable,,Maximum SWR,,,Connector Type,,,Output Impedance,,,Operating Temperature Range,-20 to +75,°C,Dimensions,94 x 41.8 x 41.5,mm,Weight,291,g,Width,41.8,mm,Minimum Frequency,0,GHz,Maximum Operating Temperature,+75,°C,Height,41.5,mm,Length,94,mm,Minimum Operating Temperature,-20,°C,Maximum Frequency,40,GHz,Model Number (p),84906L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,Gopalakrishnan C,Completed
Build_011916_Altius,550,,,ATS16011012334,14635511,Ceramic Multilayer Capacitors,PSF_432971,9159505,TDK,Capacitor Low Profile 0603 10V 4.7uF X5R,TDK,CGB3B1X5R1A475K055AC,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,CGB3B1X5R1A475K055AC,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=CGB3B1X5R1A475K055AC,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_lowprofile_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,CGB,,Capacitance,4.7,µF,Capacitance Tolerance,±10,%,Voltage,10,V dc,Terminal Type,SMT,,Temperature Coefficient,±15,%,Dielectric Material,X5R,,Package/Case,0603,,Dissipation Factor,10,%,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.55,mm,Operating Temperature Range,-55 to +85,°C,Capacitance Tolerance (Minus),-10,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+10,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.55,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+85,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Karthick B,Completed
Build_011916_Altius,551,,,ATS16011012335,14635515,Ceramic Multilayer Capacitors,PSF_432971,9159502,TDK,Capacitor Low Profile 0603 10V 4.7uF X5R,TDK,CGB3B1X5R1A475M055AC,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,CGB3B1X5R1A475M055AC,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=CGB3B1X5R1A475M055AC,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_lowprofile_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,CGB,,Capacitance,4.7,µF,Capacitance Tolerance,±20,%,Voltage,10,V dc,Terminal Type,SMT,,Temperature Coefficient,±15,%,Dielectric Material,X5R,,Package/Case,0603,,Dissipation Factor,10,%,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.55,mm,Operating Temperature Range,-55 to +85,°C,Capacitance Tolerance (Minus),-20,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+20,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.55,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+85,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Karthick B,Completed
Build_011916_Altius,552,,,ATS16011012336,14635517,Ceramic Multilayer Capacitors,PSF_432971,9159511,TDK,Capacitor Low Profile 0603 16V 2.2uF X5R,TDK,CGB3B1X5R1C225K055AC,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,CGB3B1X5R1C225K055AC,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=CGB3B1X5R1C225K055AC,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_lowprofile_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,CGB,,Capacitance,2.2,µF,Capacitance Tolerance,±10,%,Voltage,16,V dc,Terminal Type,SMT,,Temperature Coefficient,±15,%,Dielectric Material,X5R,,Package/Case,0603,,Dissipation Factor,10,%,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.55,mm,Operating Temperature Range,-55 to +85,°C,Capacitance Tolerance (Minus),-10,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+10,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.55,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+85,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Karthick B,Completed
Build_011916_Altius,553,,,ATS16011012239,14635269,Ceramic Multilayer Capacitors,PSF_432971,9159094,TDK,Capacitor MLCC 0603 100V 10nF C0G,TDK,C1608C0G2A103J080AC,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,C1608C0G2A103J080AC,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1608C0G2A103J080AC,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,C,,Capacitance,10,nF,Capacitance Tolerance,±5,%,Voltage,100,V dc,Terminal Type,SMT,,Temperature Coefficient,0±30,ppm/°C,Dielectric Material,C0G,,Package/Case,0603,,Dissipation Factor,,,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.8,mm,Operating Temperature Range,-55 to +125,°C,Capacitance Tolerance (Minus),-5,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+5,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.8,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+125,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,Karthick B,Completed
Build_011916_Altius,554,,,ATS16011012279,14635349,Ceramic Multilayer Capacitors,PSF_432971,9159227,TDK,Capacitor MLCC 0603 100V 22nF X7R,TDK,C1608X7R2A223K080AA,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,C1608X7R2A223K080AA,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1608X7R2A223K080AA,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,C,,Capacitance,22,nF,Capacitance Tolerance,±10,%,Voltage,100,V dc,Terminal Type,SMT,,Temperature Coefficient,±15,%,Dielectric Material,X7R,,Package/Case,0603,,Dissipation Factor,3,%,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.8,mm,Operating Temperature Range,-55 to +125,°C,Capacitance Tolerance (Minus),-10,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+10,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.8,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+125,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Karthick B,Completed
Build_011916_Altius,555,,,ATS16011012245,14635281,Ceramic Multilayer Capacitors,PSF_432971,9159117,TDK,Capacitor MLCC 0603 10V 10uF X5R,TDK,C1608X5R1A106M080AC,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,C1608X5R1A106M080AC,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1608X5R1A106M080AC,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,C,,Capacitance,10,µF,Capacitance Tolerance,±20,%,Voltage,10,V dc,Terminal Type,SMT,,Temperature Coefficient,±15,%,Dielectric Material,X5R,,Package/Case,0603,,Dissipation Factor,10,%,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.8,mm,Operating Temperature Range,-55 to +85,°C,Capacitance Tolerance (Minus),-20,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+20,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.8,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+85,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Karthick B,Completed
Build_011916_Altius,556,,,ATS16011012265,14635321,Ceramic Multilayer Capacitors,PSF_432971,9159170,TDK,Capacitor MLCC 0603 10V 10uF X6S,TDK,C1608X6S1A106M080AC,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,C1608X6S1A106M080AC,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1608X6S1A106M080AC,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,C,,Capacitance,10,µF,Capacitance Tolerance,±20,%,Voltage,10,V dc,Terminal Type,SMT,,Temperature Coefficient,±22,%,Dielectric Material,X6S,,Package/Case,0603,,Dissipation Factor,10,%,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.8,mm,Operating Temperature Range,-55 to +105,°C,Capacitance Tolerance (Minus),-20,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+20,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.8,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+105,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Karthick B,Completed
Build_011916_Altius,557,,,ATS16011012246,14635283,Ceramic Multilayer Capacitors,PSF_432971,9159110,TDK,Capacitor MLCC 0603 10V 2.2uF X5R,TDK,C1608X5R1A225K080AC,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,C1608X5R1A225K080AC,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1608X5R1A225K080AC,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,C,,Capacitance,2.2,µF,Capacitance Tolerance,±10,%,Voltage,10,V dc,Terminal Type,SMT,,Temperature Coefficient,±15,%,Dielectric Material,X5R,,Package/Case,0603,,Dissipation Factor,10,%,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.8,mm,Operating Temperature Range,-55 to +85,°C,Capacitance Tolerance (Minus),-10,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+10,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.8,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+85,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Karthick B,Completed
Build_011916_Altius,558,,,ATS16011012247,14635285,Ceramic Multilayer Capacitors,PSF_432971,9159114,TDK,Capacitor MLCC 0603 10V 22uF X5R,TDK,C1608X5R1A226M080AC,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,C1608X5R1A226M080AC,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1608X5R1A226M080AC,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,C,,Capacitance,22,µF,Capacitance Tolerance,±20,%,Voltage,10,V dc,Terminal Type,SMT,,Temperature Coefficient,±15,%,Dielectric Material,X5R,,Package/Case,0603,,Dissipation Factor,10,%,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.8,mm,Operating Temperature Range,-55 to +85,°C,Capacitance Tolerance (Minus),-20,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+20,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.8,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+85,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Karthick B,Completed
Build_011916_Altius,559,,,ATS16011012248,14635287,Ceramic Multilayer Capacitors,PSF_432971,9159123,TDK,Capacitor MLCC 0603 10V 3.3uF X5R,TDK,C1608X5R1A335K080AC,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,C1608X5R1A335K080AC,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1608X5R1A335K080AC,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,C,,Capacitance,3.3,µF,Capacitance Tolerance,±10,%,Voltage,10,V dc,Terminal Type,SMT,,Temperature Coefficient,±15,%,Dielectric Material,X5R,,Package/Case,0603,,Dissipation Factor,10,%,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.8,mm,Operating Temperature Range,-55 to +85,°C,Capacitance Tolerance (Minus),-10,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+10,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.8,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+85,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Karthick B,Completed
Build_011916_Altius,560,,,ATS16011012266,14635323,Ceramic Multilayer Capacitors,PSF_432971,9159189,TDK,Capacitor MLCC 0603 10V 4.7uF X6S,TDK,C1608X6S1A475K080AC,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,C1608X6S1A475K080AC,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1608X6S1A475K080AC,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,C,,Capacitance,4.7,µF,Capacitance Tolerance,±10,%,Voltage,10,V dc,Terminal Type,SMT,,Temperature Coefficient,±22,%,Dielectric Material,X6S,,Package/Case,0603,,Dissipation Factor,10,%,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.8,mm,Operating Temperature Range,-55 to +105,°C,Capacitance Tolerance (Minus),-10,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+10,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.8,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+105,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Karthick B,Completed
Build_011916_Altius,561,,,ATS16011012281,14635353,Ceramic Multilayer Capacitors,PSF_432971,9159230,TDK,Capacitor MLCC 0603 10V 4.7uF X7S,TDK,C1608X7S1A475K080AC,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,C1608X7S1A475K080AC,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1608X7S1A475K080AC,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,C,,Capacitance,4.7,µF,Capacitance Tolerance,±10,%,Voltage,10,V dc,Terminal Type,SMT,,Temperature Coefficient,±22,%,Dielectric Material,X7S,,Package/Case,0603,,Dissipation Factor,10,%,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.8,mm,Operating Temperature Range,-55 to +125,°C,Capacitance Tolerance (Minus),-10,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+10,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.8,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+125,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Karthick B,Completed
Build_011916_Altius,562,,,ATS16011012282,14635355,Ceramic Multilayer Capacitors,PSF_432971,9159233,TDK,Capacitor MLCC 0603 10V 4.7uF X7S,TDK,C1608X7S1A475M080AC,Passive Components>Capacitors>Ceramic Capacitors>Ceramic Multilayer Capacitors,C1608X7S1A475M080AC,,Found,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1608X7S1A475M080AC,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,2,,,MFR HTML/MFR PDF,Brand,TDK,,Series,C,,Capacitance,4.7,µF,Capacitance Tolerance,±20,%,Voltage,10,V dc,Terminal Type,SMT,,Temperature Coefficient,±22,%,Dielectric Material,X7S,,Package/Case,0603,,Dissipation Factor,10,%,Suppression Class,,,Dimensions,1.6 x 0.8 x 0.8,mm,Operating Temperature Range,-55 to +125,°C,Capacitance Tolerance (Minus),-20,%,RS Node Name,Ceramic Multilayer Capacitors,,Depth,0.8,mm,Minimum Operating Temperature,-55,°C,Capacitance Tolerance (Plus),+20,%,Length,1.6,mm,Number of Layers,Multilayer,,Dielectric Material Family,,,Height,0.8,mm,Diameter,,,Capacitor Family,Multilayer,,Maximum Operating Temperature,+125,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Karthick B,Completed
